# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region),,,,,,,,
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2015,2100
South Korea,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
South Korea,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
South Korea,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
South Korea,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
South Korea,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
South Korea,regional biomassOil soybean,regional biomassOil soybean,Soybean oil,trn_freight,4.52E-04,11500,11500,11500,11500,11500
South Korea,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
South Korea,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
South Korea,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
Southeast Asia,FeedCrops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FeedCrops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,BlendVegOil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,BlendVegOil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,Plant,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,Plant,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,Plant,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_NonStaples,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Staples,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Staples,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Staples,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Staples,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,FoodDemand_Staples,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Corn,Corn,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,FiberCrop,FiberCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Fruits,Fruits,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Legumes,Legumes,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,MiscCrop,MiscCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,NutsSeeds,NutsSeeds,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,OilCrop,OilCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,OtherGrain,OtherGrain,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,PalmFruit,PalmFruit,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Rapeseed,Rapeseed,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Rice,Rice,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,RootTuber,RootTuber,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Soybean,Soybean,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,SugarCrop,SugarCrop,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Vegetables,Vegetables,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,NonFoodDemand_Crops,Wheat,Wheat,trn_freight,3.62E-05,50,50,50,50,50
Southeast Asia,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Southeast Asia,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Southeast Asia,regional biomassOil palmfruit,regional biomassOil palmfruit,PalmFruit oil,trn_freight,4.52E-04,11500,11500,11500,11500,11500
Southeast Asia,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Southeast Asia,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Southeast Asia,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,FoodDemand_NonStaples,BlendVegOil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,FoodDemand_NonStaples,BlendVegOil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,FoodDemand_NonStaples,BlendVegOil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,FoodDemand_NonStaples,BlendVegOil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,NonFoodDemand_Crops,OilCrop oil,OilCrop oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,NonFoodDemand_Crops,PalmFruit oil,PalmFruit oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,NonFoodDemand_Crops,Rapeseed oil,Rapeseed oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,NonFoodDemand_Crops,Soybean oil,Soybean oil,trn_freight,3.62E-05,50,50,50,50,50
Taiwan,refined liquids enduse,biodiesel,oilcrop biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids enduse,biodiesel,palmfruit biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids enduse,biodiesel,rapeseed biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids enduse,biodiesel,soybean biodiesel,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids enduse,refined oil,refined oil,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids gasoline pool,ethanol,corn ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids gasoline pool,ethanol,sugar cane ethanol,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids gasoline pool,refining,refining,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,refined liquids industrial,refined liquids industrial,refined liquids industrial,trn_freight,4.52E-04,2800,2800,2800,2800,2800
Taiwan,regional biomass,regional biomass,regional biomass,trn_freight,3.62E-05,5000,5000,5000,5000,5000
Taiwan,regional biomassOil palmfruit,regional biomassOil palmfruit,PalmFruit oil,trn_freight,4.52E-04,11500,11500,11500,11500,11500
Taiwan,regional coal,domestic coal,domestic coal,trn_freight,3.62E-05,7600,7000,7600,8400,8400
Taiwan,regional corn,imported corn,imported corn,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional DDGS,imported DDGS,imported DDGS,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional fibercrop,imported fibercrop,imported fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional fruits,imported fruits,imported fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional legumes,imported legumes,imported legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional misccrop,imported misccrop,imported misccrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional nuts_seeds,imported nuts_seeds,imported nuts_seeds,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional oilcrop,imported oilcrop,imported oilcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional oilcrop feedcake,imported oilcrop feedcake,imported oilcrop feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional oilcrop oil,imported oilcrop oil,imported oilcrop oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional othergrain,imported othergrain,imported othergrain,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional palmfruit,imported palmfruit,imported palmfruit,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional palmfruit feedcake,imported palmfruit feedcake,imported palmfruit feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional palmfruit oil,imported palmfruit oil,imported palmfruit oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional rapeseed,imported rapeseed,imported rapeseed,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional rapeseed feedcake,imported rapeseed feedcake,imported rapeseed feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional rapeseed oil,imported rapeseed oil,imported rapeseed oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional rice,imported rice,imported rice,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional root_tuber,imported root_tuber,imported root_tuber,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional soybean,imported soybean,imported soybean,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional soybean feedcake,imported soybean feedcake,imported soybean feedcake,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional soybean oil,imported soybean oil,imported soybean oil,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional sugarcrop,imported sugarcrop,imported sugarcrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional vegetables,imported vegetables,imported vegetables,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
Taiwan,regional wheat,imported wheat,imported wheat,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded forest,Africa_Eastern traded forest,Africa_Eastern traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Africa_Eastern traded forest,Africa_Eastern traded forest,trn_shipping_intl,4.52E-04,2000000,2000000,2000000,2000000,2000000
USA,traded forest,Africa_Northern traded forest,Africa_Northern traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Africa_Northern traded forest,Africa_Northern traded forest,trn_shipping_intl,4.52E-04,2000000,2000000,2000000,2000000,2000000
USA,traded forest,Africa_Southern traded forest,Africa_Southern traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Africa_Southern traded forest,Africa_Southern traded forest,trn_shipping_intl,4.52E-04,2000000,2000000,2000000,2000000,2000000
USA,traded forest,Africa_Western traded forest,Africa_Western traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Africa_Western traded forest,Africa_Western traded forest,trn_shipping_intl,4.52E-04,2000000,2000000,2000000,2000000,2000000
USA,traded forest,Argentina traded forest,Argentina traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Argentina traded forest,Argentina traded forest,trn_shipping_intl,4.52E-04,500000,1000000,1000000,1000000,1000000
USA,traded forest,Australia_NZ traded forest,Australia_NZ traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Australia_NZ traded forest,Australia_NZ traded forest,trn_shipping_intl,4.52E-04,1250000,1250000,1250000,1250000,1250000
USA,traded forest,Brazil traded forest,Brazil traded forest,trn_freight,3.62E-05,75000,75000,75000,75000,75000
USA,traded forest,Brazil traded forest,Brazil traded forest,trn_shipping_intl,4.52E-04,1500000,1500000,1500000,1500000,1500000
USA,traded forest,Canada traded forest,Canada traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Canada traded forest,Canada traded forest,trn_shipping_intl,4.52E-04,500000,500000,500000,500000,500000
USA,traded forest,Central America and Caribbean traded forest,Central America and Caribbean traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,Central America and Caribbean traded forest,Central America and Caribbean traded forest,trn_shipping_intl,4.52E-04,2000000,2000000,2000000,2000000,2000000
USA,traded forest,Central Asia traded forest,Central Asia traded forest,trn_freight,3.62E-05,25000,25000,25000,25000,25000
USA,traded forest,China traded forest,China traded forest,trn_freight,3.62E-05,75000,75000,75000,75000,75000
USA,traded forest,China traded forest,China traded forest,trn_shipping_intl,4.52E-04,2000000,2000000,2000000,2000000,2000000
